user_id,trimmed_tweet,original_tweet
2400289382,#nba o dallas mavericks jogou água no chopp do san antonio spurs co/qxigcbbs0s,#NBA O Dallas Mavericks jogou água no chopp do San Antonio Spurs. https://t.co/QXIGCbBs0s
3353078591,#felizmiercoles #13dic gana dinero 🏀 #nba el espectáculo para ganar plata hoy #picks gana tu #parley 💰 🌟vip🌟 asegu… co/t9qqtntke9,"#FelizMiercoles #13Dic
Gana Dinero 🏀 #NBA 
El espectáculo para GANAR PLATA HOY
#Picks
Gana TU #Parley 💰 🌟VIP🌟
ASEGU… https://t.co/t9QqtnTkE9"
42662491,the #sixers are the 2nd youngest team in the #nba have played the 2nd toughest schedule and have a winning record not…,"RT @therealmikekb: The #sixers are the 2nd youngest team in the #nba, have played the 2nd toughest schedule, and have a winning record. Not…"
707458378273005569,ジョーダン・クラークソン（レイカーズ）が現地12日のニックス戦で着用したシューズ #nba #nbajp #nbakicks co/pfxliis3oq,RT @NBAJPN: ジョーダン・クラークソン（レイカーズ）が現地12日のニックス戦で着用したシューズ #NBA #NBAjp #NBAKicks https://t.co/PfXliIs3oq
919275467760373761,#tff #nba #deplasman #ziraattürkiyekupası #beşiktaş #fenerbahçedoğuş #fabrico #kartal #fabri co/27emyujwh5,#tff #NBA #deplasman #ZiraatTürkiyeKupası #Beşiktaş #fenerbahçedoğuş #fabrico #kartal #fabri https://t.co/27emYUjWH5
306849983,#nba #draft picks not good news for #celtics tonight all these teams #bulls _ #charlotte _ #phoeni…,RT @RonFromLasVegas: .@TonyMassarotti #NBA #Draft Picks not good news for #CELTICS tonight all these teams   #BULLS  _ #Charlotte _ #Phoeni…
916996707149402112,227's™ facebook fries!¡ (aka youtube chili nba) best spicy plays from tuesday night's spicy nba chili action!… co/bakiguahwz,227's™ Facebook Fries!¡' (aka YouTube Chili' NBA) Best Spicy' Plays From Tuesday Night's Spicy' NBA Chili' Action!… https://t.co/BAKiguAHWZ
147791617,desde hace mucho exjugador #nba intenta rebajar la tensión entre donald trump y kim jong-un co/zzjmxxfdea co/nnzllxz50c,Desde hace mucho Exjugador #NBA intenta rebajar la tensión entre Donald Trump y Kim Jong-un https://t.co/zZJmxxfDEa https://t.co/nnZllxz50c
3300928349,here are the latest trends at our 107 nevada sports books and on the mobile sports app for 7 #nba games 3 #collegebask…,RT @WilliamHillUS: Here are the latest trends at our 107 Nevada Sports Books and on the Mobile Sports app for 7 #NBA games &amp; 3 #CollegeBask…
164137975,**** free picks **** 5 picks!! retweet and i'll send you the picks follow us!! #sportsbetting #freepicks #nhl #nba       …,"RT @hawksbet: **** FREE PICKS ****

5 picks!!

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #NHL #NBA       …"
351807586,gameday 🏀 #nba les nuggets sont chez les l'occasion de voire si kyrie va booster ses stats comme boogie… co/u722hngoah,"GAMEDAY 🏀
#NBA
Les Nuggets sont chez les @celticsfr
L'occasion de voire si Kyrie va booster ses stats comme Boogie… https://t.co/u722Hngoah"
939711936354189312,25 retweets and i will post a #free #nba lineup for #fanduel ! time to start the streak last nights line hit and w… co/crpnzvbjty,25 Retweets and I will post a #free #NBA lineup for #FanDuel ! Time to start the streak. Last nights line hit and w… https://t.co/crPNzVbJtY
126917946,every dunk from tuesday's #nba action!https://t co/iudilzigdu: every dunk from tuesday's… co/6usjdgpttn,EVERY DUNK from Tuesday's #NBA action!https://t.co/IUDILZIgdu: EVERY DUNK from Tuesday's… https://t.co/6USJdgPTTN
250886444,on 2day on / ac ; qb mckenzie milton;… co/7h9bqvltor,On @BobbyCurranShow 2day on @ESPNHonolulu / @HawaiiMBB AC @CoachJohnMonty ; @UCF_Football QB McKenzie Milton;… https://t.co/7H9BqVltOr
999771745,#nba miamiheat conquistó segunda victoria en fila de la mano de goran dragic co/ndrng7fwa2,#NBA MiamiHeat conquistó segunda victoria en fila de la mano de Goran Dragic https://t.co/NDRng7fwA2
836882237333340161,#statdujour 📈 lors de son match d'hier face aux #wolves joel embiid a compilé 28 pts 12 asts 8 asts ce qui fa… co/zpqplwquk5,"#Statdujour 📈

Lors de son match d'hier face aux #Wolves, Joel Embiid a compilé 28 PTS, 12 ASTS, 8 ASTS.

Ce qui fa… https://t.co/zpqPLWqUK5"
30580327,cleveland superó 123-114 a los hawks y lebron coqueteó con el triple doble; video: co/f91oflarxt #nba co/bi7fpxobva,Cleveland superó 123-114 a los Hawks y LeBron coqueteó con el triple doble; VIDEO: https://t.co/f91OfLarXT #NBA https://t.co/bi7FpxobVa
760846463148490752,is lebron james winning his battle against father time? ~ basketball stuff co/vahjvsimow #nba… co/44gcxckx2c,Is LeBron James winning his battle against father time? ~ Basketball Stuff https://t.co/vAhJVSiMoW #NBA… https://t.co/44gCXCkX2C
907826582420684800,today with on the #bulls rebuild the #nba at 9:45 on the owne…,"RT @DZederman: Today with @BoyleNBCS &amp; @jordancornette: @ramonashelburne on the #Bulls rebuild &amp; the #NBA at 9:45, @ESPNChiCubs on the owne…"
22445483,today with on the #bulls rebuild the #nba at 9:45 on the owne…,"RT @DZederman: Today with @BoyleNBCS &amp; @jordancornette: @ramonashelburne on the #Bulls rebuild &amp; the #NBA at 9:45, @ESPNChiCubs on the owne…"
436268746,**** free picks **** 5 picks!! retweet and i'll send you the picks follow us!! #sportsbetting #freepicks #nhl #nba       …,"RT @hawksbet: **** FREE PICKS ****

5 picks!!

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #NHL #NBA       …"
320313677,power rankings de los equipos para esta semana 🔥 ¿estás de acuerdo? 🤔 #nba co/qdxekdjnay,"RT @All_SportNews: Power Rankings de los equipos para esta semana. 🔥 

¿Estás de acuerdo? 🤔
#NBA https://t.co/QDxEKDJNaY"
243761714,college basketball champions ➡️ #nba professionals corey brewer x joakim noah #thisiswhyweplay co/llohwryywy,"RT @NBA: College basketball champions ➡️ #NBA professionals.

Corey Brewer x Joakim Noah

#ThisIsWhyWePlay https://t.co/llOHwrYYWy"
221276333,アメブロを更新しました。 『ポール・ジョージがやってくる』 #nba #ペイサーズ co/196eojukqf,"アメブロを更新しました。 『ポール・ジョージがやってくる』 #NBA #ペイサーズ
https://t.co/196EOjukQF"
1000699344,#nba conquistó segunda victoria en fila de la mano de goran dragic co/a8c67eugwj,#NBA @MiamiHeat conquistó segunda victoria en fila de la mano de Goran Dragic https://t.co/A8C67eUgWJ
2702024798,＜プレゼント企画＞ nike エアージョーダンを１名様にプレゼント！ 【応募方法】フォロー＆リツイート 【応募締切】４０日後 【連絡方法】当選者にはdmにてご連絡致します。 #バスケットボール #nba co/j2p…,"RT @basket_presents: ＜プレゼント企画＞
NIKE エアージョーダンを１名様にプレゼント！
【応募方法】フォロー＆リツイート
【応募締切】４０日後
【連絡方法】当選者にはDMにてご連絡致します。
#バスケットボール #NBA
https://t.co/J2P…"
3572096655,#gana con la 🏀#nba | 8:00 pm memphis grizzles (8-19) vs washington wizards (14-13) miércoles 13/12 apuesta a tu fa… co/8musbih8zo,"#GANA con la 🏀#NBA | 8:00 pm.
Memphis Grizzles (8-19) vs Washington Wizards (14-13)
Miércoles 13/12
Apuesta a tu fa… https://t.co/8MUsBIH8zo"
939721449559879680,レブロンが25得点、キャリアハイの17アシストをあげる活躍を見せホークスに勝利したキャバリアーズ キングジェームズやばし。 #nba #cavs #allforone #lebron #kingjames… co/hs0vkyciff,"レブロンが25得点、キャリアハイの17アシストをあげる活躍を見せホークスに勝利したキャバリアーズ
キングジェームズやばし。
 #NBA 
 #Cavs 
 #AllForOne 
 #LeBron 
 #KingJames… https://t.co/hS0VKYcIFF"
2956590762,well this if worked out nicely yesterday 🤑 #dfs #nba #draftkings #fanduel #dfsnba co/5g0gjdsgj7,"Well this if worked out nicely yesterday 🤑 
#DFS #NBA #DraftKings #FanDuel #DFSnba https://t.co/5g0gJdsgj7"
3783040516,you guys not showing interest on #nba tips i'm not boosting by your low percentage of retweets so i decided not to po…,"RT @NbaAccumulator: You guys not showing interest on #NBA tips.
I'm not boosting by your low percentage of RETWEETS, so I decided not to po…"
116909103,#nba blogtable: who is the greatest los angeles lakers player of all-time? co/vjykg5iszr,#NBA Blogtable: Who is the greatest Los Angeles Lakers player of all-time? https://t.co/VjYKg5ISzr
322849184,#nba  #2hplays knicks -2 5💰 pistons -7👎 hawks/cavs u108👎,"#NBA  #2HPlays
Knicks -2.5💰
Pistons -7👎
Hawks/Cavs U108👎"
412834539,#nba entrevista que le hicimos anoche a el personaje más controversial en la,RT @PeterOrtiz: #NBA Entrevista que le hicimos anoche a @Lavarbigballer el personaje más controversial en la @NBAOfficial  @onfiresportspr…
1601358205,lebron james: guys absolutely want to play with lonzo ball co/aaz2ityxla #nba #nosn,LeBron James: Guys Absolutely Want To Play With Lonzo Ball https://t.co/aaZ2ItYxLA #NBA #NOSN
916996707149402112,227's™ facebook fries!¡ (aka youtube chili nba) #walmart'spicy'fries checkers rally's famous fries potatoes cri… co/4ltdkzby4d,227's™ Facebook Fries!¡' (aka YouTube Chili' NBA) #Walmart'Spicy'FRIES Checkers &amp; Rally's Famous Fries Potatoes Cri… https://t.co/4LtdKzBY4D
822244212,#cnbc #bloomberg #thestreet #abc #cbs #canada #mexico #eu #uk #australia #nfl #mlb #nhl #nba #wnba #nascar #espn… co/8oaao49adi,#cnbc #bloomberg #thestreet #abc #cbs #canada #mexico #eu #uk #australia #nfl #mlb #nhl #nba #wnba #nascar #espn… https://t.co/8oaAO49aDI
2315181619,#nba #basket maillot jersey nba sacramento kings chris webber xl co/sootnzxeka,#NBA #basket Maillot Jersey NBA Sacramento Kings Chris Webber Xl https://t.co/SootnzXEKa
4865466929,#teamparieur pour ce soir je vous propose 2 buteurs et 1 match de #nba ⬇️ 📝:mohamed salah buteur (7 5/10) #bpl⬆️ 📝:harry kan…,"RT @PronosMz: #TeamParieur pour ce soir je vous propose 2 buteurs et 1 match de #NBA ⬇️
📝:Mohamed Salah buteur (7.5/10)
#BPL⬆️

📝:Harry Kan…"
940962532889649159,#kellyoubre probably has the most sauce in the #nba #esketit #supreme co/ieamwihfpi,"#KellyOubre probably has the most sauce in the #NBA
#Esketit #Supreme https://t.co/IeAmwIHFPI"
1439860254,lakers front office met with lavar and asked him to ‘tone down’ criticisms of luke walton #nba co/edrepnvw…,RT @ASAP_SportsNews: Lakers front office met with LaVar and asked him to ‘tone down’ criticisms of Luke Walton. #NBA  https://t.co/EDRepnVW…
931565092990316545,#teamparieur pour ce soir je vous propose 2 buteurs et 1 match de #nba ⬇️ 📝:mohamed salah buteur (7 5/10) #bpl⬆️ 📝… co/jeiayozr9j,"#TeamParieur pour ce soir je vous propose 2 buteurs et 1 match de #NBA ⬇️
📝:Mohamed Salah buteur (7.5/10)
#BPL⬆️

📝… https://t.co/JeIAYoZR9j"
802891127804329986,al llegar a 20 regalaremos 3 jugadas #nba y #futbol ⚽️ que esperas para suscribirte al grupo #vip cuotas sumamente…,RT @ParleyAtraco: Al llegar a 20 RT regalaremos 3 jugadas #NBA   y  #FUTBOL ⚽️ que esperas para suscribirte al grupo #VIP cuotas sumamente…
29554631,the #sixers are the 2nd youngest team in the #nba have played the 2nd toughest schedule and have a winning record not…,"RT @therealmikekb: The #sixers are the 2nd youngest team in the #nba, have played the 2nd toughest schedule, and have a winning record. Not…"
935668987979026432,el rey de new york volvió a escena porzingis hizo una actuación nunca vista antes en la #nba para dar la victoria… co/xbttyxpo3z,"El rey de New York volvió a escena, Porzingis hizo una actuación nunca vista antes en la #NBA para dar la victoria… https://t.co/xBTtyXPO3Z"
2769976897,ジョーダン・クラークソン（レイカーズ）が現地12日のニックス戦で着用したシューズ #nba #nbajp #nbakicks co/pfxliis3oq,RT @NBAJPN: ジョーダン・クラークソン（レイカーズ）が現地12日のニックス戦で着用したシューズ #NBA #NBAjp #NBAKicks https://t.co/PfXliIs3oq
928478036693078017,"giannis antetokounmpo : ""fear"" (2017) (hd) co/uozby4an35 via co/dkp27wttov","Giannis Antetokounmpo : ""FEAR"" (2017) (HD) https://t.co/uozBy4an35 via @YouTube @Giannis_An34 @chancetherapper… https://t.co/DKp27WTtOv"
931550068720750592,should we do a 33% off sale on our wednesday card? $10 for all the picks? #sportsbetting #free #collegebasketball… co/rn3p0wp9fs,"Should we do a 33% off Sale on our Wednesday Card?

$10 for All the PICKS?

#sportsbetting #free #collegebasketball… https://t.co/Rn3p0wp9FS"
1034350711,you guys not showing interest on #nba tips i'm not boosting by your low percentage of retweets so i decided not to po…,"RT @NbaAccumulator: You guys not showing interest on #NBA tips.
I'm not boosting by your low percentage of RETWEETS, so I decided not to po…"
934865163001434113,chris webber has 12 career games (1 with the with 25+ pts 12+ rebs 8… co/kfih3xu5ob,"@nbastats @sixers Chris Webber @realchriswebber has 12 career games (1 with the @sixers) with 25+ PTS, 12+ REBS &amp; 8… https://t.co/KFiH3Xu5OB"
608740309,history made ✅ is the first player in #nba history to tally 35+ pts 10+ rebs 5+ blks with 5+ three-pointers made i…,"RT @FanDuel: History Made ✅

@kporzee is the first player in #NBA history to tally 35+ PTS, 10+ REBS, 5+ BLKS with 5+ three-pointers made i…"
94292440,oracle arena upgrades digital signage with #toshiba co/seq0s7jr0d #warriors #nba,Oracle Arena upgrades digital signage with #Toshiba https://t.co/seq0S7jR0D #Warriors #NBA
1659849811,live: radio nba: is time running out on oklahoma city's big three experiment on #spreaker #basketball #live #nba co/gplvjdlr3n,LIVE: Radio NBA: Is time running out on Oklahoma City's Big Three experiment on #spreaker #basketball #live #nba https://t.co/gplvJdLR3n
403689827,**** free picks **** 5 picks!! retweet and i'll send you the picks follow us!! #sportsbetting #freepicks #nhl #nba       …,"RT @hawksbet: **** FREE PICKS ****

5 picks!!

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #NHL #NBA       …"
511239556,**** free picks **** 5 picks!! retweet and i'll send you the picks follow us!! #sportsbetting #freepicks #nhl #nba       …,"RT @hawksbet: **** FREE PICKS ****

5 picks!!

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #NHL #NBA       …"
1873831256,#nba tres años en north carolina números en #ncaa: 17 7 puntos 54% de campo 5 reb 1 8 as y 1 7 robo ya desplegaba un…,"RT @JulianMozo: #NBA Tres años en North Carolina. 
Números en #NCAA: 17.7 puntos, 54% de campo, 5 reb, 1.8 as y 1.7 robo. 
Ya desplegaba un…"
89609514,like don nelson with run tmc! in 1990-91 #warriors went 44-38 mullin 40 4 mpg richmond 39 3 mpg hardaway 39 2 mpg… co/nezagdpuoz,"Like Don Nelson with Run TMC!

In 1990-91 #Warriors went 44-38
Mullin 40.4 MPG
Richmond 39.3 MPG
Hardaway 39.2 MPG… https://t.co/NEZAgdpuOZ"
69740635,really want to go to the game tonight but i have no money anyone got any freebies for this mans? #pacers… co/bxbwvczsvx,Really want to go to the @Pacers game tonight but I have no money. Anyone got any freebies for this mans? #Pacers… https://t.co/bXbwVCzSVX
4850165770,**** free picks **** 5 picks!! retweet and i'll send you the picks follow us!! #sportsbetting #freepicks #nhl #nba       …,"RT @hawksbet: **** FREE PICKS ****

5 picks!!

RETWEET AND I'LL SEND YOU THE PICKS

Follow us!!

#SPORTSBETTING #FREEPICKS #NHL #NBA       …"
2845541223,🖊️eurohoops Çeviri #nba'in devleşen mali pazarında cüzi ücretlere muazzam işler yapan yıldızları pozisyon pozisyon… co/t4zasbyq3i,"🖊️Eurohoops Çeviri, #NBA'in devleşen mali pazarında cüzi ücretlere muazzam işler yapan yıldızları pozisyon pozisyon… https://t.co/t4ZASBYQ3i"
