user_id,trimmed_tweet,original_tweet
30334383,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
376359162,We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford Yet people wonder why some kneel,"RT @Adultingsux1: We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford. Yet people wonder why some kneel,…"
835374277096505349,I hate to spread evil vibes but after seeing #PhilipBrailsford shoot and kill that man I truly want you to know Karma is a big B I T C H,I hate to spread evil vibes but after seeing #PhilipBrailsford shoot and kill that man I truly want you to know Karma is a big B.I.T.C.H🙃🙃🙃🙃
1573313546,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
359676547,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
414872676,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
359676547,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
32187757,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
376359162,Matt we cannot let this go NO we cannot #PhilipBrailsford is a threat to society The Justice sys,"@MattWalshBlog Matt, we cannot let this go! NO we cannot! #PhilipBrailsford is a threat to society. The Justice sys… https://t.co/6lQk8bKlSz"
575464758,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
16222126,Hey how much did it cost to buy #PhilipBrailsford freedom Or did you threaten the jury with the same violence,"RT @hatchetman83: Hey @MesaPD , how much did it cost to buy #PhilipBrailsford freedom? Or did you threaten the jury with the same violence…"
273551849,#PhilipBrailsford you deserve the death penalty for what you did You are a disgusting excuse for a human being and,#PhilipBrailsford you deserve the death penalty for what you did. You are a disgusting excuse for a human being and… https://t.co/53vg1P3OC2
16222126,What a disgusting bloodthirsty murderer #PhilipBrailsford is He was looking to murder #DanielShaver This is not justic,"RT @globalgrrrl8: What a disgusting, bloodthirsty murderer #PhilipBrailsford is. He was looking to murder #DanielShaver. This is not justic…"
16222126,#PhilipBrailsford is nothing but a murderer There is no defense This man belongs behind bars He said he would do the sa,RT @SaraHalahan: #PhilipBrailsford is nothing but a murderer. There is no defense. This man belongs behind bars. He said he would do the sa…
16222126,#PhilipBrailsford prob couldn't make it halfway through basic training yet he thinks he's a soldier because american c,RT @johnnypemberton: #PhilipBrailsford prob couldn't make it halfway through basic training yet he thinks he's a soldier because american c…
16222126,I'm very disturbed by the shooting of #DanielShaver and the not guilty verdict given to #PhilipBrailsford I feel sick to m,RT @brownguyOAK: I'm very disturbed by the shooting of #DanielShaver and the not guilty verdict given to #PhilipBrailsford I feel sick to m…
16222126,What kind of Jury would #PhilipBrailsford go free Scumbags,RT @usahockey34: What kind of Jury would #PhilipBrailsford go free? Scumbags
2206204956,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
2206204956,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
55909861,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
16222126,Pig #philipbrailsford executed #danielshaver in cold blood,RT @Black_Intifada: Pig #philipbrailsford executed #danielshaver in cold blood https://t.co/mBESXIWlWs
2333423113,#PhilipBrailsford Is a piece of shit and should be in jail #justicefordanielshaver,#PhilipBrailsford Is a piece of shit and should be in jail. #justicefordanielshaver
376359162,If the kid #PhilipBrailsford shot were my son and theyd let him off yesterday he wouldnt see the sun go down the day,"RT @athomascord: If the kid #PhilipBrailsford shot were my son, and they’d let him off yesterday - he wouldn’t see the sun go down the day…"
376359162,I know Im not supposed to say this but may #philipbrailsford rot in hell for what i just saw in that video WOW s,"RT @_theKutecrazy8: I know I’m not supposed to say this, but may #philipbrailsford rot in hell for what i just saw in that video. WOW! 😔😔 s…"
145031886,PSA Avoid Mesa Arizona at all costs Apparently their police officers are roidraging psychopaths who seem to rel,"PSA: Avoid Mesa, Arizona at all costs. Apparently their police officers are roid-raging psychopaths who seem to rel… https://t.co/Bi6Szy5phB"
796461123738497026,The Brutal Execution of #DanielShaver by pig #PhilipBrailsford I've seen #Isis but this is one of the worst exec,"RT @SwaggBundlez: The Brutal Execution of #DanielShaver by pig #PhilipBrailsford @MesaPD 
I've seen #Isis but this is one of the worst exec…"
150680065,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
16222126,Remember this POS murderer's face #PhilipBrailsford,RT @purplemoonluv: Remember this POS murderer's face!  #PhilipBrailsford https://t.co/u6RehJw63M
16222126,a coward with a badge #PhilipBrailsford,RT @kinglos70: a coward with a badge #PhilipBrailsford https://t.co/bmmLttCsZk
2553173898,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
169296689,Hey how much did it cost to buy #PhilipBrailsford freedom Or did you threaten the jury with the same violence,"RT @hatchetman83: Hey @MesaPD , how much did it cost to buy #PhilipBrailsford freedom? Or did you threaten the jury with the same violence…"
2296142575,This is why #ResistanceIsImportant police officer #PhilipBrailsford murdered #DanielShaver on video yet was acqu,This is why #ResistanceIsImportant - police officer #PhilipBrailsford  murdered #DanielShaver on video yet was acqu… https://t.co/zCjDuLyJs9
736617714,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
736617714,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
376359162,#PhilipBrailsford is a whole pussy People really get behind a badge and forget you are a human A badge doesn't absolv,RT @TheRightOne126: #PhilipBrailsford is a whole pussy. People really get behind a badge and forget you are a human. A badge doesn't absolv…
14769409,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
69680779,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
16222126,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
520061467,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
16222126,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
520061467,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
520061467,Remember this POS murderer's face #PhilipBrailsford,RT @purplemoonluv: Remember this POS murderer's face!  #PhilipBrailsford https://t.co/u6RehJw63M
520061467,#PhilipBrailsford shot a crying nervous man Id be scared too and be dead #DanielShaver,"RT @xCarlosEMendez: #PhilipBrailsford shot a crying nervous man. I’d be scared too, and be dead.  #DanielShaver

 https://t.co/1n6M2NGiS3"
57871519,#PhilipBrailsford should be in prison for the murder of #DanielShaver,#PhilipBrailsford should be in prison for the murder of #DanielShaver. https://t.co/kR5un4fc4k
520061467,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
520061467,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
26768957,We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford Yet people wonder why some kneel,"RT @Adultingsux1: We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford. Yet people wonder why some kneel,…"
16222126,Keep your belongings out of sight to prevent #PhilipBrailsford from making them a target,RT @ChaoticDucks: @MesaPD Keep your belongings out of sight to prevent #PhilipBrailsford from making them a target.
25002527,We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford Yet people wonder why some kneel,"RT @Adultingsux1: We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford. Yet people wonder why some kneel,…"
520061467,The Brutal Execution of #DanielShaver by pig #PhilipBrailsford I've seen #Isis but this is one of the worst exec,"RT @SwaggBundlez: The Brutal Execution of #DanielShaver by pig #PhilipBrailsford @MesaPD 
I've seen #Isis but this is one of the worst exec…"
38094359,Make #PhilipBrailsford a household name so he never works as a cop again anywhere in this country #JusticeForDanielShaver,Make #PhilipBrailsford a household name so he never works as a cop again anywhere in this country. #JusticeForDanielShaver
1498776314,Let's not forgot that you're fucked inscribed on the weapon of #PhilipBrailsford #PhilipBrailsfordIsAMurderer #justicefordanielshaver,"Let's not forgot that ""you're fucked"" inscribed on the weapon of #PhilipBrailsford. #PhilipBrailsfordIsAMurderer #justicefordanielshaver"
174866706,Youre also trained to place handcuffs on someone whos a threat even if theyre dead because you dont know if the,You’re also trained to place handcuffs on someone who’s a threat even if they’re dead because you dont know if the… https://t.co/wr5hlXaZKN
376359162,If #PhilipBrailsford can get away with the barbaric murder of poor #DanielShaver on video one of the worst things I've ever,RT @jlofts20: If #PhilipBrailsford can get away with the barbaric murder of poor #DanielShaver on video - one of the worst things I've ever…
38094359,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
38094359,Make #PhilipBrailsford a household name so he never works as a cop again anywhere in this country,Make #PhilipBrailsford a household name so he never works as a cop again anywhere in this country.
14164183,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
36257695,The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford Maybe the civil courts can bring a m,RT @SpaceCatZero: The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford. Maybe the civil courts can bring a m…
200969468,The Brutal Execution of #DanielShaver by pig #PhilipBrailsford I've seen #Isis but this is one of the worst exec,"RT @SwaggBundlez: The Brutal Execution of #DanielShaver by pig #PhilipBrailsford @MesaPD 
I've seen #Isis but this is one of the worst exec…"
376359162,That's just ridiculous #PhilipBrailsford go and handcuff the man instead of making him crawl If this is not police i,"RT @MassimoBalloni: That's just ridiculous. #PhilipBrailsford, go and handcuff the man instead of making him crawl. If this is not police i…"
376359162,Amen Father God in Heaven the shitty US system did not extend #DanielShaver Justice Father God I comm,@cleflore23 Amen. Father God in Heaven the shitty US system did not extend #DanielShaver Justice. Father God I comm… https://t.co/63a01vPTSY
806321469303164928,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
930878076413767685,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
728677500159549440,If you haven't heard of #PhilipBrailsford you need to A perfect example of our failed law enforcement and justice system H,RT @AM_Amarae: If you haven't heard of #PhilipBrailsford you need to. A perfect example of our failed law enforcement and justice system. H…
3278071166,This is the psychopathic cop who murdered a begging crawling unarmed #DanielShaver #PhilipBrailsford,"RT @M_Alan_Taylor: This is the psychopathic @MesaPD cop who murdered a begging, crawling, unarmed #DanielShaver : #PhilipBrailsford https:/…"
36257695,#PhilipBrailsford is an entitled white privileged #policeofficer who just got away with cold blooded murder of #DanielShave,RT @emenyonu99: #PhilipBrailsford is an entitled white privileged #policeofficer who just got away with cold blooded murder of #DanielShave…
3212790747,Someone should dox #PhilipBrailsford for the rest of his miserable life,RT @kingofgeese: Someone should dox #PhilipBrailsford - for the rest of his miserable life
571375599,the point in body cams and other measures if there is no accountability,"https://t.co/omCPczDxFk

What's the point in body cams and other measures if there is no accountability?… https://t.co/9xnZ5dSO83"
33588567,Today world saw cop #PhilipBrailsford terrorize execute #DanielShaver Like Walter Scott only possible due to video Wit,"RT @ChuckModi1: Today world saw cop #PhilipBrailsford terrorize &amp; execute #DanielShaver. Like Walter Scott, only possible due to video. Wit…"
27035289,I have seen how they treat obviously elderly people yelling at them for not being able to get up,"@OfficialLivePD I have seen how they treat obviously elderly people, yelling at them for not being able to get up &amp;… https://t.co/RIaEQ1JTtE"
36257695,#PhilipBrailsford Murdered #DanielShaver with an AR15 with the words you're Fucked Inscribed on it The police r,"RT @ThePillsTrustMe: #PhilipBrailsford Murdered #DanielShaver  with an AR-15 with the words ""you're  Fucked"" Inscribed on it. The  police r…"
1370889272,If you haven't heard of #PhilipBrailsford you need to A perfect example of our failed law enforcement and justice,If you haven't heard of #PhilipBrailsford you need to. A perfect example of our failed law enforcement and justice… https://t.co/pd5yv16TzP
3212790747,The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford Maybe the civil courts can bring a m,RT @SpaceCatZero: The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford. Maybe the civil courts can bring a m…
796241010464460800,#PhilipBrailsford What a sad country we live in when this is a possibility Another cop kills a man with classic e,#PhilipBrailsford What a sad country we live in when this is a possibility.  Another cop kills a man with classic e… https://t.co/0QUTeecAHk
376359162,I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver Mrs Shaver requested it b,RT @Skylar_Writer: I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver (Mrs. Shaver requested it b…
1887470725,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
3212790747,Shot 5 times Unarmed begging for his life on his hands and knees #PhilipBrailsford,"RT @Attaphia: @TiGGyZTweetZ @Penthos @shomaristone Shot 5 times.

Unarmed, begging for his life on his hands and knees.

#PhilipBrailsford…"
33388097,Shot 5 times Unarmed begging for his life on his hands and knees #PhilipBrailsford,"RT @Attaphia: @TiGGyZTweetZ @Penthos @shomaristone Shot 5 times.

Unarmed, begging for his life on his hands and knees.

#PhilipBrailsford…"
3411099064,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
707432781492699137,We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford Yet people wonder why some kneel,"RT @Adultingsux1: We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford. Yet people wonder why some kneel,…"
825129588317581312,We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford Yet people wonder why some kneel,"RT @Adultingsux1: We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford. Yet people wonder why some kneel,…"
2809657193,Shot 5 times Unarmed begging for his life on his hands and knees #PhilipBrailsford,"RT @Attaphia: @TiGGyZTweetZ @Penthos @shomaristone Shot 5 times.

Unarmed, begging for his life on his hands and knees.

#PhilipBrailsford…"
2809657193,Shot 5 times Unarmed begging for his life on his hands and knees,"@TiGGyZTweetZ @Penthos @shomaristone Shot 5 times.

Unarmed, begging for his life on his hands and knees.… https://t.co/nd6uaxK4sK"
174866706,This asshole gives good police officers bad name His actions put not only the American public in danger but other,"This asshole gives good police officers bad name. His actions put not only the American public in danger, but other… https://t.co/F1iAM1bXpo"
40838676,This is probably one of the most brutal killings by a cop The way it played it was also cruel This cops behavi,"This is probably one of the most brutal killings by a cop. The way it played it was also cruel. 

This cop’s behavi… https://t.co/EHsfeoJfey"
863873646602797056,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
376359162,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
3229790340,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
2809657193,#PhilipBrailsford A satanically evil coldblooded killer,"@hoopsmcann #PhilipBrailsford 

A satanically evil cold-blooded killer."
2880197625,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
3019382261,But in the case of #PhilipBrailsford it doesn't seem blackandwhite It looks very grey to me Brailsford clearl,"But in the case of #PhilipBrailsford, it doesn't seem black-and-white. It looks very grey, to me. Brailsford clearl… https://t.co/873Xohakjr"
376359162,How can this happen How can this disgrace of a human being walk free #philipbrailsford your time will come you coward htt,RT @rhyslove1: How can this happen? How can this disgrace of a human being walk free? #philipbrailsford your time will come you coward. htt…
185423812,We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford Yet people wonder why some kneel,"RT @Adultingsux1: We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford. Yet people wonder why some kneel,…"
2367754554,We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford Yet people wonder why some kneel,"RT @Adultingsux1: We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford. Yet people wonder why some kneel,…"
185423812,Today world saw cop #PhilipBrailsford terrorize execute #DanielShaver Like Walter Scott only possible due to video Wit,"RT @ChuckModi1: Today world saw cop #PhilipBrailsford terrorize &amp; execute #DanielShaver. Like Walter Scott, only possible due to video. Wit…"
468093042,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
20961458,#PhilipBrailsford Wishing you a lifetime of misery You murderer Sleepless nights nightmares shunned wherever you go,"RT @Emmer_Effer: #PhilipBrailsford Wishing you a lifetime of misery.  You murderer.  Sleepless nights, nightmares, shunned wherever you go.…"
376359162,#PhilipBrailsford is the commando wannabe COWARD in this video He murdered #DanielShaver while on a power trip with,RT @DavidMReyna: #PhilipBrailsford is the commando wanna-be COWARD in this video. He murdered #DanielShaver while on a power trip with @Mes…
376359162,Brian precisely Brian when I saw that video today on #InsideEdition it brought me to,"@brianparra Brian, precisely! Brian when I saw that video today on #InsideEdition @InsideEdition, it brought me to… https://t.co/BfgALELtTa"
825473111256657920,We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford Yet people wonder why some kneel,"RT @Adultingsux1: We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford. Yet people wonder why some kneel,…"
3229790340,I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver Mrs Shaver requested it b,RT @Skylar_Writer: I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver (Mrs. Shaver requested it b…
229010922,I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver Mrs Shaver requested it b,RT @Skylar_Writer: I just watched the #PhilipBrailsford body cam footage where he shot and killed #DanielShaver (Mrs. Shaver requested it b…
24465542,This shit is seriously fucked up the cop was acquitted of murder too More people need to know how pathetic of a h,"This shit is seriously fucked up, the cop was acquitted of murder too. More people need to know how pathetic of a h… https://t.co/dcMzLSYymb"
376359162,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
312928239,This is everything that is wrong with the police in our country Convict #philipbrailsford or make him pay the family with a,RT @sebroche: This is everything that is wrong with the police in our country . Convict #philipbrailsford or make him pay the family with a…
3229790340,If #PhilipBrailsford can get away with the barbaric murder of poor #DanielShaver on video one of the worst things I've ever,RT @jlofts20: If #PhilipBrailsford can get away with the barbaric murder of poor #DanielShaver on video - one of the worst things I've ever…
185423812,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
16379775,They'd be out there if #PhilipBrailsford were a black cop #DanielShaver,"RT @ShoxMagic: They'd be out there if #PhilipBrailsford were a black cop.

#DanielShaver https://t.co/RNcb3eOQJ6"
2904022292,#PhilipBrailsford And we wonder why people can't trust law enforcement He has put honest cops at risk People Will,#PhilipBrailsford And we wonder why people can't trust law enforcement. He has put honest cops at risk. People Will… https://t.co/gRSit6E2pb
376359162,Yes it will Father God I know you said revenge is mine' Father God make #PhilipBrailsford pay fo,"@JustLee_Lee Yes, it will! Father God, I know you said, 'revenge is mine'. Father God make #PhilipBrailsford pay fo… https://t.co/q5D4ext6zE"
819889214573711360,We need sweeping reform of the police force nationwide The I feared for my life rule needs to be replaced with a,We need sweeping reform of the police force nationwide. The “I feared for my life” rule needs to be replaced with a… https://t.co/jnGHLznxDg
32362515,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
36257695,If #PhilipBrailsford can get away with the barbaric murder of poor #DanielShaver on video one of the worst things I've ever,RT @jlofts20: If #PhilipBrailsford can get away with the barbaric murder of poor #DanielShaver on video - one of the worst things I've ever…
376359162,#PhilipBrailsford is a racist killer masquerading as a law enforcement officer Spare us usual diat,RT @emenyonu99: @polley13 @kristysiefkin #PhilipBrailsford is a racist killer masquerading as a law enforcement officer.Spare us usual diat…
2480366467,The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford Maybe the civil courts can bring a m,RT @SpaceCatZero: The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford. Maybe the civil courts can bring a m…
193963101,Every vid I've seen once a suspect is shot the cops secure them for the suspected weapon #PhilipBrailsford rushed past #,"RT @brianparra: Every vid I've seen, once a suspect is shot, the cops secure them for the suspected weapon. #PhilipBrailsford rushed past #…"
908256048464543744,Murderer #justicefordanielshaver #PhilipBrailsford keep it going,RT @PlatenburgA: Murderer. #justicefordanielshaver #PhilipBrailsford keep it going. https://t.co/mcksXFeLkh
939217734809915400,Fuck #PhilipBrailsford,Fuck #PhilipBrailsford .
3959753235,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
376359162,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
706965767363792896,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
777548430503653376,They'd be out there if #PhilipBrailsford were a black cop #DanielShaver,"They'd be out there if #PhilipBrailsford were a black cop.

#DanielShaver https://t.co/RNcb3eOQJ6"
376359162,This is beyond disturbing The murderers name is #PhilipBrailsford he was found not guilty This is appalling #DanielShaver,RT @SunnyJ2D2: This is beyond disturbing. The murderer’s name is #PhilipBrailsford he was found not guilty. This is appalling #DanielShaver…
1621257068,Today world saw cop #PhilipBrailsford terrorize execute #DanielShaver Like Walter Scott only possible due to video Wit,"RT @ChuckModi1: Today world saw cop #PhilipBrailsford terrorize &amp; execute #DanielShaver. Like Walter Scott, only possible due to video. Wit…"
939217734809915400,The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford Maybe the civil courts can bring a m,RT @SpaceCatZero: The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford. Maybe the civil courts can bring a m…
777548430503653376,They'd be out there if #PhilipBrailsford were a black cop #DanielShaver,"@gettinnoticedmo They'd be out there if #PhilipBrailsford were a black cop.

#DanielShaver"
376359162,Remember this POS murderer's face #PhilipBrailsford,RT @purplemoonluv: Remember this POS murderer's face!  #PhilipBrailsford https://t.co/u6RehJw63M
870109665807532032,The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford Maybe the civil courts can bring a m,RT @SpaceCatZero: The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford. Maybe the civil courts can bring a m…
376359162,Officer #PhilipBrailsford IS A MURDERER,RT @EstebanEscamill: Officer #PhilipBrailsford IS A MURDERER. https://t.co/bm2s7LDwaI
19579501,We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford Yet people wonder why some kneel,"RT @Adultingsux1: We have seen the body cam footage of #DanielShaver being executed by #PhilipBrailsford. Yet people wonder why some kneel,…"
83675948,He deserves the death penalty #DanielShaver #PhilipBrailsford,RT @Joey_Hanley: He deserves the death penalty #DanielShaver #PhilipBrailsford https://t.co/Azs29ESr0P
19579501,Today world saw cop #PhilipBrailsford terrorize execute #DanielShaver Like Walter Scott only possible due to video Wit,"RT @ChuckModi1: Today world saw cop #PhilipBrailsford terrorize &amp; execute #DanielShaver. Like Walter Scott, only possible due to video. Wit…"
908256048464543744,Why isnt this trending Every instance of police brutality is trending That judge refused to show the video in co,Why isn’t this trending. Every instance of police brutality is trending. That judge refused to show the video in co… https://t.co/rk8atyUfLF
323240079,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
1600009165,#PhilipBrailsford Arizona cop found NOT GUILTY of murdering #DanielShaver in hotel corridor #PoliceKillings #America #The,RT @siman_hadi: #PhilipBrailsford Arizona cop found NOT GUILTY of murdering #DanielShaver in hotel corridor | #PoliceKillings #America #The…
19579501,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
15475079,The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford Maybe the civil courts can bri,The family of #DanielShaver needs to sue the fucking pants off of #PhilipBrailsford. Maybe the civil courts can bri… https://t.co/eYmY3MvBNe
19579501,The Brutal Execution of #DanielShaver by pig #PhilipBrailsford I've seen #Isis but this is one of the worst exec,"RT @SwaggBundlez: The Brutal Execution of #DanielShaver by pig #PhilipBrailsford @MesaPD 
I've seen #Isis but this is one of the worst exec…"
174866706,The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity I have seen the video unfort,RT @ItsHeckinChris: The acquittal of #PhilipBrailsford in the shooting of #DanielShaver is absolute insanity. I have seen the video (unfort…
